"VARIANT","REGION","HABPVR","PVCODE","PVREF"
"CA",6,"","CEC0","639"
"CA",6,"","CEC1","639"
"CA",6,"","CEC2","639"
"CA",6,"","CEF0","639"
"CA",6,"","CEF1","639"
"CA",6,"","CEF111","627"
"CA",6,"","CEF111","632"
"CA",6,"","CEF111","639"
"CA",6,"","CEF111","640"
"CA",6,"","CEF2","639"
"CA",6,"","CEF2","640"
"CA",6,"","CEF211","609"
"CA",6,"","CEF211","627"
"CA",6,"","CEF211","631"
"CA",6,"","CEF211","639"
"CA",6,"","CEF221","615"
"CA",6,"","CEF221","639"
"CA",6,"","CEF221","640"
"CA",6,"","CEF222","626"
"CA",6,"","CEF222","639"
"CA",6,"","CEF231","639"
"CA",6,"","CEF3","639"
"CA",6,"","CEF311","615"
"CA",6,"","CEF311","639"
"CA",6,"","CEF311","640"
"CA",6,"","CEF321","618"
"CA",6,"","CEF321","639"
"CA",6,"","CEF331","622"
"CA",6,"","CEF331","639"
"CA",6,"","CEF331","640"
"CA",6,"","CEF332","624"
"CA",6,"","CEF332","639"
"CA",6,"","CEF332","640"
"CA",6,"","CEF333","624"
"CA",6,"","CEF333","639"
"CA",6,"","CEF333","640"
"CA",6,"","CEF334","624"
"CA",6,"","CEF334","639"
"CA",6,"","CEF334","640"
"CA",6,"","CEF335","624"
"CA",6,"","CEF335","639"
"CA",6,"","CEF335","640"
"CA",6,"","CEF336","640"
"CA",6,"","CEF341","621"
"CA",6,"","CEF341","639"
"CA",6,"","CEF4","639"
"CA",6,"","CEF411","615"
"CA",6,"","CEF411","639"
"CA",6,"","CEF411","640"
"CA",6,"","CEF412","640"
"CA",6,"","CEF421","627"
"CA",6,"","CEF421","639"
"CA",6,"","CEF422","626"
"CA",6,"","CEF422","627"
"CA",6,"","CEF422","639"
"CA",6,"","CEF423","627"
"CA",6,"","CEF423","639"
"CA",6,"","CEF424","626"
"CA",6,"","CEF424","639"
"CA",6,"","CEF425","640"
"CA",6,"","CEF426","640"
"CA",6,"","CEF431","639"
"CA",6,"","CEF432","639"
"CA",6,"","CEF433","639"
"CA",6,"","CEF434","639"
"CA",6,"","CEF435","639"
"CA",6,"","CEF435","640"
"CA",6,"","CEF436","640"
"CA",6,"","CEF437","640"
"CA",6,"","CEF441","631"
"CA",6,"","CEF511","640"
"CA",6,"","CEFM","639"
"CA",6,"","CEFW","639"
"CA",6,"","CEG0","639"
"CA",6,"","CEG1","639"
"CA",6,"","CEG111","639"
"CA",6,"","CEG121","626"
"CA",6,"","CEG121","639"
"CA",6,"","CEG131","640"
"CA",6,"","CEG2","639"
"CA",6,"","CEG201","640"
"CA",6,"","CEG211","639"
"CA",6,"","CEG3","639"
"CA",6,"","CEG310","639"
"CA",6,"","CEG311","609"
"CA",6,"","CEG311","626"
"CA",6,"","CEG311","627"
"CA",6,"","CEG311","631"
"CA",6,"","CEG311","639"
"CA",6,"","CEG312","615"
"CA",6,"","CEG312","639"
"CA",6,"","CEG312","640"
"CA",6,"","CEG321","639"
"CA",6,"","CEG322","639"
"CA",6,"","CEG323","640"
"CA",6,"","CEG411","640"
"CA",6,"","CEG412","640"
"CA",6,"","CEG413","640"
"CA",6,"","CEG414","640"
"CA",6,"","CEM0","639"
"CA",6,"","CEM1","639"
"CA",6,"","CEM111","617"
"CA",6,"","CEM111","639"
"CA",6,"","CEM121","624"
"CA",6,"","CEM121","639"
"CA",6,"","CEM121","640"
"CA",6,"","CEM122","640"
"CA",6,"","CEM123","640"
"CA",6,"","CEM124","640"
"CA",6,"","CEM125","640"
"CA",6,"","CEM126","640"
"CA",6,"","CEM2","639"
"CA",6,"","CEM201","640"
"CA",6,"","CEM211","609"
"CA",6,"","CEM211","624"
"CA",6,"","CEM211","626"
"CA",6,"","CEM211","627"
"CA",6,"","CEM211","639"
"CA",6,"","CEM211","640"
"CA",6,"","CEM212","639"
"CA",6,"","CEM213","639"
"CA",6,"","CEM221","617"
"CA",6,"","CEM221","639"
"CA",6,"","CEM222","617"
"CA",6,"","CEM222","639"
"CA",6,"","CEM3","639"
"CA",6,"","CEM311","617"
"CA",6,"","CEM311","639"
"CA",6,"","CEM312","617"
"CA",6,"","CEM312","639"
"CA",6,"","CEM313","640"
"CA",6,"","CERR","639"
"CA",6,"","CERS","639"
"CA",6,"","CERX","639"
"CA",6,"","CES0","639"
"CA",6,"","CES1","639"
"CA",6,"","CES111","609"
"CA",6,"","CES111","631"
"CA",6,"","CES111","639"
"CA",6,"","CES112","626"
"CA",6,"","CES112","639"
"CA",6,"","CES113","626"
"CA",6,"","CES113","639"
"CA",6,"","CES121","632"
"CA",6,"","CES121","639"
"CA",6,"","CES131","615"
"CA",6,"","CES131","639"
"CA",6,"","CES131","640"
"CA",6,"","CES141","639"
"CA",6,"","CES142","639"
"CA",6,"","CES143","639"
"CA",6,"","CES151","631"
"CA",6,"","CES2","639"
"CA",6,"","CES2","640"
"CA",6,"","CES210","627"
"CA",6,"","CES210","639"
"CA",6,"","CES211","609"
"CA",6,"","CES211","626"
"CA",6,"","CES211","627"
"CA",6,"","CES211","631"
"CA",6,"","CES211","639"
"CA",6,"","CES212","618"
"CA",6,"","CES212","639"
"CA",6,"","CES213","626"
"CA",6,"","CES213","639"
"CA",6,"","CES214","640"
"CA",6,"","CES215","640"
"CA",6,"","CES221","615"
"CA",6,"","CES221","622"
"CA",6,"","CES221","639"
"CA",6,"","CES221","640"
"CA",6,"","CES231","632"
"CA",6,"","CES231","639"
"CA",6,"","CES232","639"
"CA",6,"","CES3","639"
"CA",6,"","CES311","604"
"CA",6,"","CES311","622"
"CA",6,"","CES311","628"
"CA",6,"","CES311","639"
"CA",6,"","CES311","640"
"CA",6,"","CES312","609"
"CA",6,"","CES312","631"
"CA",6,"","CES312","639"
"CA",6,"","CES313","627"
"CA",6,"","CES313","639"
"CA",6,"","CES314","622"
"CA",6,"","CES314","639"
"CA",6,"","CES314","640"
"CA",6,"","CES315","615"
"CA",6,"","CES315","639"
"CA",6,"","CES315","640"
"CA",6,"","CES316","640"
"CA",6,"","CES321","618"
"CA",6,"","CES321","639"
"CA",6,"","CES331","639"
"CA",6,"","CES341","626"
"CA",6,"","CES341","639"
"CA",6,"","CES342","626"
"CA",6,"","CES342","639"
"CA",6,"","CES4","639"
"CA",6,"","CES411","604"
"CA",6,"","CES411","622"
"CA",6,"","CES411","628"
"CA",6,"","CES411","639"
"CA",6,"","CES411","640"
"CA",6,"","CES412","609"
"CA",6,"","CES412","627"
"CA",6,"","CES412","639"
"CA",6,"","CES413","609"
"CA",6,"","CES413","626"
"CA",6,"","CES413","639"
"CA",6,"","CES414","622"
"CA",6,"","CES414","639"
"CA",6,"","CES414","640"
"CA",6,"","CES415","615"
"CA",6,"","CES415","639"
"CA",6,"","CES415","640"
"CA",6,"","CES421","632"
"CA",6,"","CES421","639"
"CA",6,"","CES422","626"
"CA",6,"","CES422","627"
